well_id,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi,water_cut,gor
TM-018,2023-09-01,12031.5,16747.6,6631.4,30,0.25,494.0,761.0,0.3553252709921823,1391.9793874412999
TM-018,2019-04-01,45507.0,68311.9,5738.9,28,0.75,649.0,1045.0,0.11198749558501264,1501.1294965609686
TM-024,2022-09-01,2844.3,4610.8,1850.6,28,0.375,236.0,699.0,0.39417239983812224,1621.066694793095
TM-003,2025-06-01,2605.8,1596.0,994.5,28,0.5,262.0,1144.0,0.27622698108490956,612.4798526364264
BH-010,2022-03-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
BH-020,2024-12-01,5580.0,6418.6,4227.7,15,0.375,379.0,1080.0,0.4310592697574354,1150.2867383512544
TM-018,2024-12-01,6090.8,10857.7,5537.4,30,0.625,404.0,937.0,0.4762043996491288,1782.6393905562488
TM-024,2020-08-01,12720.9,12715.7,3397.1,30,0.75,279.0,908.0,0.21076436282417174,999.5912238913913
BH-017,2022-07-01,6170.2,9303.6,4123.0,25,0.5,616.0,315.0,0.4005557066801383,1507.8279472302356
BH-011,2025-02-01,4249.7,2288.7,2619.4,30,0.375,602.0,878.0,0.38133088759808415,538.555662752665
SB-009,2025-12-01,15373.8,23498.6,9774.3,30,0.5,717.0,582.0,0.3886695217531344,1528.483523917314
BH-017,2024-07-01,2059.2,2681.5,1886.7,25,0.75,336.0,1138.0,0.47814186877518444,1302.2047397047397
TM-003,2023-09-01,7741.7,4359.8,1284.7,30,0.75,635.0,359.0,0.1423269520517593,563.1579627213662
BH-001,2023-07-01,5344.8,6768.9,3188.4,30,0.625,216.0,639.0,0.3736464632259879,1266.4458913336327
TM-007,2023-01-01,4313.7,3018.4,2378.5,30,0.5,498.0,556.0,0.3554137652789815,699.7241347335234
TM-019,2023-03-01,6874.0,4358.2,2800.4,30,0.375,632.0,1069.0,0.2894649797403457,634.0122199592668
TM-019,2023-07-01,6040.2,4685.7,2328.8,15,0.625,295.0,710.0,0.27826502569004663,775.7524585278634
BH-017,2024-09-01,2130.5,2438.3,1862.5,28,0.375,519.0,573.0,0.4664412722263962,1144.4731283736212
BH-017,2023-01-01,4903.1,6466.1,3344.7,30,0.375,402.0,381.0,0.4055263221707607,1318.7779160123187
SB-006,2020-04-01,15301.1,9707.2,4381.8,30,0.625,568.0,1149.0,0.2226196343018559,634.411905026436
TM-007,2023-07-01,4324.1,2888.8,2187.7,28,0.625,622.0,568.0,0.3359593353604226,668.0696561134108
BH-011,2023-01-01,8271.8,5386.1,4176.6,30,0.25,660.0,932.0,0.3355129976543171,651.1400178921155
SB-022,2024-05-01,10988.9,23794.2,1168.0,30,0.75,698.0,699.0,0.09607712492493975,2165.294069470102
BH-001,2021-12-01,8489.5,15939.6,,30,0.25,577.0,1090.0,0.0,1877.5664055598093
TM-019,2025-12-01,1795.2,1436.0,1428.8,28,0.375,259.0,544.0,0.4431761786600496,799.9108734402852
SB-016,2021-08-01,74068.2,62944.2,13014.2,30,0.5,621.0,893.0,0.14944696057986462,849.8140902573574
BH-010,2021-04-01,28561.4,46650.7,8810.2,30,0.375,543.0,467.0,0.23574586049299467,1633.347805079583
SB-025,2024-10-01,4386.1,9326.8,1164.8,30,0.625,637.0,1157.0,0.20983984579077264,2126.4449054969105
SB-006,2019-06-01,20577.5,14466.4,4837.3,30,0.5,773.0,1008.0,0.19033397862662702,703.0202891507714
TM-019,2022-10-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
BH-011,2024-10-01,4165.5,3134.9,3058.9,30,0.375,727.0,802.0,0.4234123248989536,752.5867242827992
BH-015,2021-09-01,24886.1,26731.3,2965.2,30,0.5,298.0,923.0,0.10646540735980008,1074.1458083026268
SB-009,2025-06-01,20576.0,29642.3,9530.1,25,0.75,464.0,551.0,0.31655046651675245,1440.625
SB-008,2023-04-01,3683.6,5877.6,2327.4,30,0.5,442.0,964.0,0.38719015138911994,1595.6129872950376
TM-024,2022-03-01,4842.1,5985.9,2486.7,28,0.375,262.0,505.0,0.33930520685514676,1236.2198219780673
SB-009,2023-11-01,30267.1,52938.6,12823.4,30,0.5,695.0,1060.0,0.29759227671992666,1749.0476457936177
TM-018,2024-10-01,6960.3,11551.5,6076.3,25,0.5,372.0,714.0,0.4660954543362533,1659.6267402267142
SB-022,2025-09-01,8746.3,18605.9,1578.1,30,0.625,455.0,613.0,0.1528514974235791,2127.28811040097
SB-009,2023-07-01,33541.0,55017.3,9289.3,20,0.625,331.0,836.0,0.21688617637513627,1640.2999314272085
SB-009,2025-05-01,16958.7,26541.4,8071.3,20,0.25,361.0,391.0,0.3224650419496604,1565.0610011380588
SB-008,2024-05-01,2102.3,3168.2,1504.5,30,0.625,320.0,855.0,0.4171287567927248,1507.0161251962136
SB-012,2023-10-01,3886.1,7173.3,2708.6,30,0.25,336.0,970.0,0.41072376302182056,1845.8866215485964
TM-021,2025-03-01,3741.7,5041.9,2528.1,30,0.75,224.0,411.0,0.4032186034642254,1347.4891092284256
TM-004,2024-02-01,21841.9,21984.5,8005.2,25,0.375,798.0,1177.0,0.2682069614803448,1006.5287360531821
BH-001,2024-12-01,2951.6,4414.3,2392.4,30,0.5,264.0,703.0,0.44767964071856287,1495.5617292316033
TM-019,2024-10-01,3160.5,2317.0,1788.4,30,0.25,551.0,623.0,0.36137323445614183,733.1118493909191
BH-010,2025-07-01,1798.2,2825.6,1447.0,30,0.75,214.0,1051.0,0.44588931344755334,1571.3491269046824
BH-017,2025-07-01,1220.0,1789.2,1375.4,30,0.625,392.0,384.0,0.5299375818756261,1466.5573770491803
SB-006,2019-01-01,21651.1,14428.9,4148.6,30,0.5,697.0,960.0,0.16080031938355877,666.4280336795822
BH-001,2024-08-01,2653.8,4956.9,2050.3,30,0.75,324.0,628.0,0.43585382963797537,1867.8498756500112
SB-022,2025-10-01,9216.8,16852.4,1770.4,28,0.5,264.0,1062.0,0.1611329547109364,1828.4437114833784
TM-021,2021-12-01,13403.0,20505.1,4839.8,25,0.625,727.0,827.0,0.2652991865283838,1529.888830858763
BH-014,2023-03-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
SB-023,2022-05-01,14933.0,19194.0,4299.8,28,0.375,283.0,527.0,0.22356599143130487,1285.341190651577
SB-025,2025-02-01,3323.9,5718.8,1074.8,30,0.5,492.0,620.0,0.2443449200900266,1720.509040584855
TM-018,2023-10-01,10234.0,17425.3,7123.4,30,0.5,398.0,338.0,0.4103955661562215,1702.687121360172
SB-009,2023-06-01,40435.0,56663.6,10314.4,25,0.375,358.0,1145.0,0.2032418117258529,1401.3503153208853
SB-023,2022-03-01,14022.8,19137.1,4268.9,15,0.5,529.0,784.0,0.23337907356888646,1364.7131813903072
SB-006,2023-01-01,6066.7,3857.0,3659.2,30,0.625,654.0,767.0,0.37623253375008997,635.7657375508926
SB-023,2019-08-01,42530.7,56523.6,3285.8,28,0.625,634.0,484.0,0.07171652134056508,1329.0070466745199
SB-009,2023-02-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
BH-001,2024-02-01,3399.6,5265.9,2442.3,30,0.75,410.0,831.0,0.4180660401581678,1548.9763501588423
TM-003,2024-02-01,6273.8,3184.7,1151.7,30,0.5,225.0,316.0,0.15510066662177632,507.6189868978928
TM-003,2025-02-01,3607.3,1901.6,1049.3,30,0.5,295.0,1093.0,0.2253360821200017,527.1532725307017
SB-016,2022-07-01,40959.5,49171.7,12813.7,30,0.75,670.0,1144.0,0.23829156531506404,1200.4956115186953
TM-018,2022-10-01,12275.8,18808.7,8209.4,30,0.625,315.0,648.0,0.4007478569894363,1532.1771289854837
SB-006,2025-03-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
BH-017,2022-03-01,7944.4,11338.3,3545.4,30,0.75,281.0,567.0,0.3085693397622239,1427.2065857711093
TM-021,2025-11-01,2738.7,3557.8,2418.6,30,0.375,208.0,926.0,0.46896631958582985,1299.0835067732867
TM-018,2025-10-01,6062.5,6954.1,5080.9,30,0.375,566.0,1039.0,0.4559559918875747,1147.0680412371134
BH-005,2024-11-01,15988.6,13060.2,3081.5,30,0.625,557.0,747.0,0.1615880357208405,816.8445017074665
SB-013,2025-05-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
SB-008,2025-06-01,1167.7,1659.5,933.8,25,0.5,211.0,449.0,0.44434927432786103,1421.1698210156717
BH-020,2024-03-01,,12907.6,7244.2,30,0.625,206.0,860.0,0.0,0.0
BH-010,2023-04-01,6932.0,13901.8,4542.9,28,0.75,373.0,744.0,0.3958988749357293,2005.4529717253317
SB-006,2020-09-01,14082.2,8662.6,5143.3,30,0.75,379.0,809.0,0.2675249018230995,615.1453608101007
SB-013,2024-05-01,21460.0,40085.3,6462.7,30,0.75,698.0,420.0,0.23144968072571778,1867.9077353215284
SB-013,2025-02-01,13934.9,31340.0,5945.5,30,0.5,630.0,824.0,0.2990633991267781,2249.0294153528193
BH-020,2023-02-01,23193.5,27747.4,10149.7,30,0.5,276.0,679.0,0.3044008973343891,1196.34380322073
BH-001,2022-10-01,5638.7,10863.9,3455.7,30,0.25,455.0,1116.0,0.3799810872624912,1926.6674942805967
SB-016,2024-04-01,23294.0,21868.0,11741.7,30,0.25,647.0,451.0,0.3351353048461998,938.7825191036318
SB-008,2024-09-01,1424.9,2123.4,1130.5,25,0.375,381.0,752.0,0.4423964936996165,1490.2098392869675
SB-009,2024-05-01,25772.7,39576.2,9838.2,30,0.75,757.0,1136.0,0.27626934449845414,1535.586104676654
TM-002,2024-09-01,17816.0,25903.6,5690.0,30,0.625,579.0,312.0,0.24206585552624862,1453.9515042658284
TM-019,2022-07-01,10510.8,7188.4,2775.4,30,0.5,277.0,683.0,0.2088934383044061,683.906077558321
BH-001,2024-05-01,3348.4,5782.8,2607.8,30,0.375,344.0,368.0,0.43782948860011417,1727.0338071914944
TM-003,2023-08-01,10347.1,5321.5,1504.3,30,0.75,222.0,837.0,0.12693015171203403,514.2986923872389
TM-024,2019-12-01,17682.7,19557.2,3766.8,30,0.75,222.0,1140.0,0.17561248513951375,1106.0075667177523
TM-007,2024-09-01,2444.7,1660.9,1768.0,30,0.625,527.0,1166.0,0.4196833384765115,679.38806397513
TM-004,2023-12-01,22957.4,22188.9,8331.6,30,0.25,236.0,522.0,0.2662788839528269,966.5249549164974
BH-015,2025-01-01,7629.8,9196.4,3396.4,30,0.25,714.0,389.0,0.3080299649924725,1205.326483000865
SB-025,2024-01-01,7401.6,11481.0,1442.6,20,0.625,785.0,1081.0,0.16311254833676306,1551.1511024643319
BH-001,2024-06-01,2903.9,5599.6,2104.2,30,0.25,309.0,611.0,0.4201593418661767,1928.3033162298977
SB-023,2024-10-01,5931.8,6865.2,3215.2,30,0.5,253.0,848.0,0.351503225101126,1157.3552715870394
TM-021,2023-11-01,5336.9,8869.3,3186.1,28,0.375,778.0,831.0,0.3738237709726622,1661.8823661676256
SB-009,2025-04-01,21867.1,30529.2,9681.2,30,0.375,763.0,377.0,0.30686914984325625,1396.1247719176297
BH-020,2022-11-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
TM-018,2024-07-01,7246.8,11694.8,7022.1,28,0.625,468.0,529.0,0.4921262325757416,1613.7881547717614
SB-022,2024-12-01,9072.7,21030.6,1614.0,30,0.375,555.0,963.0,0.15102884894307878,2318.0089719708576
SB-023,2022-10-01,13133.3,14999.9,4038.1,30,0.25,604.0,787.0,0.23516428479914278,1142.1272642823967
BH-014,2023-11-01,8803.4,9702.7,3104.3,30,0.75,245.0,401.0,0.2606968600149483,1102.1537133380286
BH-017,2022-05-01,7933.1,9668.3,3314.0,30,0.625,407.0,1027.0,0.2946537329622747,1218.7291222851093
SB-006,2018-08-01,25732.0,16638.5,4001.5,25,0.375,263.0,877.0,0.1345788420468495,646.6073371677289
BH-010,2025-06-01,1986.7,2841.3,1795.4,25,0.75,436.0,390.0,0.4747098172972687,1430.1605677757084
TM-021,2024-03-01,5775.0,7132.3,2744.7,30,0.375,719.0,952.0,0.32215923095883653,1235.030303030303
SB-025,2023-09-01,8832.7,13963.7,1295.5,30,0.625,580.0,1092.0,0.12791019134693232,1580.9095746487483
SB-023,2021-11-01,17982.4,20397.6,3923.3,30,0.5,368.0,431.0,0.17909950378212064,1134.3091022332947
TM-007,2021-01-01,14553.4,9703.3,3066.1,15,0.625,434.0,647.0,0.1740174238769545,666.7376695480094
SB-008,2025-11-01,602.0,1003.1,661.6,28,0.25,435.0,1106.0,0.5235834124723014,1666.2790697674418
SB-009,2023-12-01,26969.6,51403.9,9386.2,28,0.5,396.0,973.0,0.25817613695751435,1905.9941563834836
SB-006,2018-09-01,27742.9,14324.8,3877.8,30,0.25,668.0,714.0,0.12263485628085401,516.3411179076448
SB-012,2021-10-01,10988.0,16659.9,3638.8,25,0.25,795.0,1072.0,0.24877621899526897,1516.1903895158357
SB-012,2020-12-01,14114.1,23223.0,4245.0,30,0.625,505.0,425.0,0.23122048466428094,1645.3759006950495
TM-007,2025-04-01,1795.4,1187.8,1398.1,30,0.75,712.0,518.0,0.43779552215437606,661.5795922914114
BH-010,2022-11-01,11659.2,15960.1,3999.6,30,0.25,298.0,836.0,0.2554218714077707,1368.8846576094413
TM-007,2025-06-01,1543.7,1044.2,1089.8,30,0.5,789.0,471.0,0.41382191000569585,676.4267668588457
SB-012,2020-09-01,17767.9,29245.1,3229.4,15,0.5,607.0,868.0,0.15380072676010723,1645.9514067503756
TM-018,2022-11-01,13286.7,21821.4,8051.8,25,0.375,214.0,687.0,0.3773367387585819,1642.3491160333265
SB-023,2025-06-01,4154.4,4661.2,3414.6,30,0.625,614.0,781.0,0.4511296076099881,1121.9911419218179
TM-002,2025-01-01,13785.0,20334.5,6004.6,30,0.5,309.0,1076.0,0.3034219994340462,1475.1178817555315
TM-007,2024-05-01,2246.6,1454.5,1598.3,30,0.25,376.0,996.0,0.41569351608624416,647.4227721890858
SB-023,2023-04-01,8877.7,11734.8,3644.0,20,0.25,547.0,638.0,0.2910147983101336,1321.8288520675399
SB-016,2024-10-01,21392.0,17767.5,11545.3,25,0.625,224.0,967.0,0.35052357054160477,830.5675018698579
BH-015,2022-11-01,17661.2,14510.2,3113.5,28,0.25,256.0,315.0,0.14986979354695856,821.5863021765225
SB-006,2022-12-01,0.0,0.0,0.0,0,0.75,,,0.0,0.0
SB-008,2025-09-01,947.6,1672.7,884.6,30,0.375,621.0,455.0,0.4828075537605065,1765.1962853524694
TM-004,2024-12-01,14442.0,15389.3,6716.2,28,0.625,642.0,897.0,0.3174277585049768,1065.5934081152195
BH-014,2024-06-01,5492.5,6261.2,2222.7,28,0.375,240.0,1175.0,0.2880936333471588,1139.954483386436
SB-013,2024-06-01,22989.9,38066.0,6930.3,30,0.75,763.0,548.0,0.23162612549381353,1655.7705775144736
SB-006,2020-10-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
TM-002,2023-05-02,25050.3,34887.0,6983.2,25,0.5,677.0,481.0,0.217996784616105,1392.6779320008145
SB-023,2025-12-01,3601.8,3795.7,2328.2,30,0.5,592.0,997.0,0.3926138279932546,1053.834194014104
BH-017,2022-04-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
BH-014,2024-02-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
TM-019,2022-02-01,11225.7,8126.5,4280.9,30,0.625,791.0,799.0,0.27606954458101707,723.9192210730733
BH-020,2022-04-01,44298.5,44463.8,15050.7,30,0.375,743.0,375.0,0.2535956676753857,1003.7315033240403
SB-016,2022-08-01,40940.6,41652.1,13366.3,28,0.25,244.0,933.0,0.24612526216742256,1017.3788366560334
SB-008,2025-12-01,620.8,1129.1,529.4,30,0.625,241.0,727.0,0.46026777951660586,1818.7822164948454
TM-024,2020-09-01,11490.5,15239.0,3463.1,30,0.75,520.0,402.0,0.2315897175262144,1326.226012793177
SB-022,2025-07-01,7875.7,15725.0,1501.1,30,0.625,245.0,393.0,0.16008659670676564,1996.6479170105515
TM-024,2022-07-01,3871.3,4700.9,1912.9,30,0.375,340.0,829.0,0.3307112478821617,1214.2949396843437
SB-012,2021-01-01,12109.5,23046.2,3728.1,28,0.5,449.0,680.0,0.23539551447188967,1903.1504190924481
BH-011,2020-11-01,25015.2,16258.8,4034.1,30,0.5,224.0,1101.0,0.13887081616424493,649.9568262496402
SB-023,2021-01-01,25094.4,32253.1,4200.5,30,0.25,776.0,911.0,0.14338673284428347,1285.270817393522
TM-003,2025-04-01,3066.6,1479.4,840.5,30,0.625,570.0,1183.0,0.2151211896291367,482.42353094632495
SB-012,2023-07-01,4691.3,7217.3,3006.3,25,0.375,779.0,485.0,0.39055030139264185,1538.4435018012064
BH-015,2023-01-01,17906.8,16642.3,3398.7,30,0.75,286.0,308.0,0.15952218910609936,929.3843679496058
BH-011,2021-05-01,16123.4,11259.9,4027.5,30,0.75,217.0,868.0,0.19986700345890257,698.3576664971408
BH-017,2020-07-01,22976.8,28379.4,7950.6,30,0.5,335.0,491.0,0.2570730161604273,1235.132829636851
BH-015,2023-07-01,12778.3,12566.3,3708.3,30,0.375,771.0,780.0,0.22492812344570745,983.4093737038573
TM-004,2022-12-30,33805.6,39957.8,6377.7,30,0.375,484.0,1171.0,0.15871518765258205,1181.9875996876258
BH-001,2020-02-01,20096.5,32062.9,4994.2,25,0.75,546.0,743.0,0.19904586161406415,1595.4469683775783
SB-006,2020-08-01,12707.5,9723.2,4739.3,28,0.625,328.0,755.0,0.27164293738679873,765.1544363564824
SB-008,2023-09-01,3383.9,4386.1,1959.1,28,0.625,293.0,1150.0,0.36666666666666664,1296.1671444191613
TM-007,2023-02-01,4020.1,2942.3,2367.9,30,0.625,200.0,760.0,0.3706793988728867,731.897216487152
TM-007,2025-09-01,1356.6,892.2,1217.4,20,0.625,207.0,308.0,0.472960372960373,657.6735957540911
SB-016,2025-02-01,17512.8,15554.9,11961.5,30,0.375,724.0,354.0,0.4058281282337494,888.2017724178887
SB-006,2021-11-01,10485.7,5958.1,3926.3,30,0.75,379.0,1147.0,0.27243269497640854,568.2119457928417
TM-018,2021-12-01,19337.1,30742.5,7214.4,30,0.625,759.0,1153.0,0.271713462516242,1589.819569635571
BH-001,2024-01-01,4284.9,5678.5,2636.2,30,0.5,217.0,980.0,0.3808932106168095,1325.2351280076548
SB-006,2020-03-01,17562.3,10633.7,5301.4,30,0.5,277.0,604.0,0.23186973237052622,605.4844752680458
SB-025,2024-11-01,4329.0,7141.2,1268.8,30,0.25,422.0,318.0,0.22666047375754758,1649.6188496188497
TM-018,2023-12-01,9627.9,16080.2,6975.8,30,0.75,488.0,636.0,0.42013527105404214,1670.1669107489693
TM-024,2018-06-01,37005.7,44091.3,4439.1,30,0.375,434.0,967.0,0.10710873257923795,1191.473205479156
SB-022,2024-08-01,12195.0,24666.3,1347.9,28,0.5,434.0,582.0,0.09952816605010745,2022.6568265682656
BH-020,2023-11-01,12732.5,16009.3,6519.2,30,0.25,410.0,796.0,0.3386298352872733,1257.3571568819948
TM-002,2023-06-01,26094.5,38325.9,5768.5,28,0.75,415.0,1089.0,0.1810407055205097,1468.7347908563106
BH-010,2022-09-01,12293.7,21069.8,4858.7,30,0.25,794.0,581.0,0.2832664816585434,1713.8697056215785
BH-017,2023-11-01,2902.2,4288.2,2381.7,20,0.625,480.0,557.0,0.4507466076193721,1477.5687409551376
TM-007,2023-06-01,3816.6,2811.3,2083.2,30,0.5,203.0,450.0,0.3530967151428862,736.5980191793743
SB-023,2022-08-01,12004.2,18349.8,3914.7,30,0.75,653.0,487.0,0.24591523283643968,1528.6149847553356
SB-025,2025-12-01,2187.8,3843.3,990.1,30,0.25,772.0,1079.0,0.31155794707196577,1756.6962245177804
BH-011,2023-10-01,6398.6,4726.9,3421.3,30,0.625,248.0,1146.0,0.34840476990600716,738.7397243146938
SB-012,2022-08-01,7568.6,11865.5,3037.2,30,0.375,252.0,640.0,0.286371607988082,1567.7271886478345
BH-015,2024-08-01,0.0,0.0,0.0,0,0.375,,,0.0,0.0
SB-022,2024-06-01,10562.7,25414.0,1456.0,30,0.25,295.0,835.0,0.12114454974331666,2406.0136139434044
SB-023,2022-02-01,16898.6,17266.0,4561.3,30,0.625,708.0,959.0,0.21254991868554843,1021.7414460369499
BH-015,2024-05-01,11967.4,8952.9,3858.6,28,0.5,762.0,1043.0,0.24381397699987362,748.1073583234454
SB-022,2023-12-30,12930.9,26230.7,1038.5,30,0.75,221.0,588.0,0.07434105974487093,2028.5285633637257
BH-011,2023-06-01,9250.1,5970.4,4300.7,30,0.25,291.0,730.0,0.31737609587625826,645.4416709008551
TM-003,2022-11-01,14539.4,8544.6,1310.8,25,0.375,378.0,810.0,0.08269927193347719,587.6858742451545
SB-008,2023-12-01,2928.4,3562.9,1380.6,30,0.625,460.0,383.0,0.32039916453933626,1216.6712197787188
TM-019,2025-01-01,3045.0,2252.8,2198.7,30,0.625,290.0,335.0,0.41930316379655586,739.8357963875205
BH-001,2022-06-01,8034.9,12228.3,3162.5,25,0.25,235.0,795.0,0.2824316359154804,1521.8982190195275
BH-015,2025-08-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
BH-011,2025-01-01,3993.8,3188.4,2976.1,30,0.375,611.0,1154.0,0.42699321367594945,798.3374230056587
BH-011,2020-09-01,27389.6,15715.8,4424.2,28,0.75,572.0,670.0,0.1390654370116113,573.7871308817946
BH-010,2024-08-01,2884.3,4881.7,2410.4,28,0.375,452.0,451.0,0.45524770053071933,1692.50771417675
BH-017,2023-10-01,3460.1,5390.1,2586.4,30,0.375,683.0,1066.0,0.4277515918299843,1557.7873471864975
SB-013,2024-12-01,17385.8,31371.3,5113.4,30,0.25,599.0,677.0,0.2272703029441047,1804.4208491987715
BH-010,2021-12-01,20578.5,36805.7,7120.5,30,0.375,302.0,327.0,0.2570670421314849,1788.5511577617417
BH-011,2022-03-01,12451.9,8201.5,3809.3,30,0.375,258.0,459.0,0.23425700440311908,658.654502525719
TM-018,2020-04-01,30869.7,55935.2,9220.2,30,0.75,766.0,768.0,0.22998810174133635,1811.9774406618787
SB-016,2025-09-01,13131.5,13784.3,8726.6,30,0.5,705.0,1197.0,0.3992387261472864,1049.7125233217835
TM-021,2022-04-01,12857.0,19989.0,4739.8,28,0.625,740.0,703.0,0.26935579196217496,1554.717274636385
TM-018,2020-01-01,33766.6,54766.9,8069.0,30,0.75,598.0,1006.0,0.19287401160733922,1621.9252160418876
BH-017,2025-05-01,1347.6,1955.0,1428.4,28,0.25,428.0,1120.0,0.5145533141210374,1450.727218759276
BH-005,2024-10-01,17386.7,12719.4,3244.1,30,0.25,257.0,321.0,0.1572454776353801,731.5591802929825
SB-009,2022-09-01,55966.7,66490.6,10560.1,30,0.75,332.0,615.0,0.1587345250335203,1188.0386015255501
BH-010,2021-06-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
SB-008,2025-04-01,1232.0,1781.6,1044.2,20,0.25,566.0,444.0,0.45874703453123633,1446.1038961038962
BH-020,2025-09-01,3686.3,3570.7,2747.2,28,0.625,545.0,681.0,0.42701484417502134,968.6406423785367
BH-010,2025-02-01,0.0,,0.0,0,0.625,,,0.0,0.0
TM-004,2023-07-01,0.0,,0.0,0,0.75,,,0.0,0.0
BH-017,2021-06-01,12170.3,19937.2,5355.4,30,0.75,363.0,406.0,0.3055740997506519,1638.184761263075
SB-022,2024-04-01,13355.6,27805.5,1409.9,30,0.5,639.0,999.0,0.09548609935322204,2081.935667435383
SB-012,2023-03-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
BH-017,2022-06-01,6262.8,10774.7,3804.2,30,0.375,352.0,800.0,0.3778881493990265,1720.4285623044004
BH-001,2022-02-01,9184.3,15868.2,3314.5,30,0.625,715.0,686.0,0.2651854578039492,1727.752795531505
TM-019,2019-12-30,37646.7,22846.5,3544.4,30,0.25,436.0,473.0,0.08604771419068682,606.8659404409949
BH-011,2025-09-01,3223.6,2064.5,2669.7,30,0.5,512.0,1197.0,0.45300595591604026,640.433056210448
SB-016,2023-05-01,30206.7,37560.0,11771.8,30,0.75,294.0,1177.0,0.28042450301940275,1243.4327483637735
SB-012,2020-01-01,23184.1,36452.6,3958.1,30,0.5,288.0,921.0,0.14582826742121127,1572.3103333750287
SB-016,2022-11-01,38592.1,37033.9,11522.0,30,0.5,679.0,937.0,0.22991533320961566,959.6238608419858
BH-017,2024-06-01,2468.4,2862.8,1853.9,30,0.625,251.0,1118.0,0.42891516090970083,1159.779614325069
TM-002,2025-08-01,11421.6,18382.5,6026.2,20,0.625,377.0,1154.0,0.34538451839200357,1609.4505148140365
BH-014,2025-04-01,2613.5,,1502.9,28,0.375,778.0,866.0,0.3651005733164902,0.0
TM-018,2022-01-01,18673.9,,6258.3,30,0.625,310.0,527.0,0.2510127465686943,0.0
BH-017,2020-02-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
SB-006,2019-02-01,22617.6,12337.2,3783.5,25,0.375,356.0,984.0,0.1433084227551125,545.4690152801359
TM-021,2021-10-01,14566.5,22578.7,4420.0,30,0.5,214.0,700.0,0.2327969873331051,1550.0429066694128
BH-001,2025-10-01,1861.3,2684.5,1907.5,15,0.25,402.0,421.0,0.5061292719167905,1442.2715306506207
TM-019,2023-01-01,8076.3,4901.6,2733.2,25,0.625,457.0,887.0,0.2528516582635644,606.9115807981377
SB-009,2022-06-01,52531.0,85097.1,10231.2,28,0.25,730.0,720.0,0.1630153181373502,1619.9406064990196
BH-011,2024-06-01,6216.9,3625.6,3378.1,30,0.5,332.0,863.0,0.352068785825951,583.1845453521852
TM-018,2020-02-01,31623.7,50814.0,8848.2,15,0.375,638.0,318.0,0.21862576256612615,1606.8328500460098
TM-024,2024-11-01,1276.3,1845.0,1030.1,30,0.25,450.0,506.0,0.4466267776621575,1445.5848938337383
SB-009,2023-09-01,35950.1,47948.6,9289.0,30,0.625,219.0,534.0,0.20533122895901998,1333.7542871925252
TM-018,2021-02-01,23577.0,42680.4,6687.8,30,0.25,370.0,715.0,0.2209761835531707,1810.255757729991
BH-015,2021-07-01,22568.0,27644.7,1522.7,30,0.625,693.0,619.0,0.06320696368308103,1224.9512584190004
SB-006,2022-06-01,8995.5,5550.5,4661.5,30,0.25,231.0,677.0,0.3413267921212565,617.0307375910178
TM-021,2025-08-01,2866.1,3557.3,2366.1,30,0.75,726.0,317.0,0.45221895187492833,1241.1639510135724
SB-023,2020-10-01,21934.5,30201.1,3420.0,30,0.25,339.0,1018.0,0.13488729811276104,1376.876609906768
SB-008,2021-03-01,18740.9,27120.6,4280.5,30,0.625,736.0,1152.0,0.18593569461457599,1447.1343425342432
SB-016,2024-01-01,23652.3,29540.6,11171.4,30,0.25,634.0,819.0,0.32079876635739457,1248.9525331574519
TM-021,2025-12-01,2514.8,3723.9,2066.5,30,0.25,280.0,904.0,0.45107283958701677,1480.7937012883726
SB-023,2025-08-01,3282.8,4765.3,2632.7,25,0.625,631.0,969.0,0.4450511368438847,1451.5961983672473
BH-020,2025-11-01,2971.9,3029.8,2916.0,30,0.375,776.0,944.0,0.4952529764432141,1019.482485951748
BH-011,2021-12-01,15602.6,9319.5,4367.4,30,0.25,637.0,1002.0,0.2186980470706059,597.3042954379398
SB-009,2024-02-01,31664.5,39732.7,10332.2,30,0.375,593.0,509.0,0.24602409236916237,1254.8026970266387
SB-009,2025-07-01,16431.6,22420.8,8333.8,30,0.5,354.0,620.0,0.33650980803863456,1364.4928065434895
BH-011,2023-09-01,7478.5,4845.4,3471.0,30,0.75,745.0,657.0,0.31700077629115486,647.9106772748546
TM-024,2022-01-01,4786.7,5342.2,2470.1,30,0.25,327.0,327.0,0.3403841913791203,1116.050723880753
