well_id,well_name,field,well_type,status,spud_date,latitude,longitude,measured_depth_md,true_vertical_depth_tvd,tvdss,depth_unit,operator,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2025-02-01,7588.8,9558.7,6559.5,30,0.375,335.0,531.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2022-12-01,9139.0,6314.0,2334.6,15,0.25,494.0,608.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2020-06-01,27866.6,36759.1,4291.5,30,0.25,446.0,790.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2023-01-01,34009.8,38602.5,8964.4,28,0.5,657.0,864.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-07-01,21238.1,24468.7,3347.8,30,0.625,644.0,490.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2025-01-01,3942.4,,1136.9,30,0.625,720.0,938.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2025-03-01,3479.8,5430.7,1027.3,30,0.375,709.0,309.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2020-08-01,25555.0,46113.1,8384.8,30,0.25,386.0,377.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2024-04-01,5347.3,3249.2,3342.3,30,0.75,692.0,1044.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-05-01,11172.7,15397.4,6734.3,30,0.25,794.0,335.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2024-12-01,2923.3,5102.2,2354.7,25,0.375,632.0,1137.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2022-08-01,57240.3,75631.3,9260.2,28,0.375,244.0,638.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2023-02-01,9173.1,14940.5,3948.7,30,0.375,731.0,1106.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2021-03-01,23220.2,31656.5,4757.8,30,0.75,765.0,358.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2022-11-01,6191.2,7472.8,2937.2,30,0.25,625.0,1041.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-03-01,12044.4,16634.6,7362.1,28,0.25,458.0,547.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2025-07-01,1309.2,2047.4,1017.5,25,0.375,512.0,847.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2025-01-01,0.0,0.0,0.0,0,0.625,,
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2021-02-01,0.0,0.0,0.0,0,0.375,,
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2021-05-01,22829.2,37427.5,7568.2,30,0.25,262.0,1166.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2022-12-01,0.0,0.0,0.0,0,0.625,,
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2025-05-01,3033.6,3386.4,1404.7,25,0.75,669.0,933.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2024-08-01,4577.8,8635.1,1458.8,30,0.25,372.0,751.0
SB-013,Sungai Biru Well 13,Sungai Biru,Vertical,Active,2023-06-01,-1.79496,116.45233,3211.0,3123.7,3085.1,meters,PT Muara Dua Energy,2024-11-01,15312.4,28677.0,5163.5,30,0.25,413.0,660.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2020-04-01,29522.4,22565.5,4395.6,20,0.5,233.0,1039.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2024-12-01,3785.8,8233.1,1312.6,30,0.5,297.0,632.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2021-07-01,27741.7,39936.0,8440.3,25,0.375,604.0,498.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2025-07-01,13214.0,17869.4,5958.9,30,0.75,428.0,831.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2023-02-01,5707.6,9371.0,3287.1,15,0.375,578.0,926.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2024-07-01,0.0,0.0,0.0,0,0.5,,
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2023-07-01,10505.3,5774.8,1114.9,20,0.5,783.0,1150.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2025-05-01,7864.1,8482.6,3477.9,25,0.75,508.0,1155.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2022-03-01,13793.8,20264.3,4296.5,30,0.375,302.0,1108.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2024-04-01,9976.4,12716.5,5663.9,30,0.5,590.0,322.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2022-06-01,17935.3,23596.5,7973.9,28,0.375,692.0,1115.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2024-01-01,4500.0,7310.7,2835.0,28,0.75,480.0,734.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2020-09-01,20628.0,15330.0,3861.6,15,0.75,601.0,459.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2025-04-01,11830.1,19258.3,6525.3,30,0.25,260.0,519.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2020-04-01,17349.3,33754.6,3922.4,28,0.75,457.0,1170.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2022-01-01,55578.7,65079.3,13922.8,28,0.625,548.0,786.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2022-04-01,43829.9,45043.5,13320.8,30,0.75,576.0,349.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2020-06-01,25077.7,16181.5,4124.2,30,0.5,603.0,1043.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2024-06-01,11374.3,9327.9,3576.5,20,0.5,771.0,345.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2022-12-01,6166.6,9594.0,3785.9,30,0.75,371.0,1082.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2021-10-01,23963.8,35109.7,6044.5,30,0.375,325.0,514.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2024-08-01,19949.4,18564.7,6870.4,30,0.625,722.0,701.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2022-08-01,10762.1,16340.8,4171.7,30,0.5,526.0,777.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2023-11-01,4685.3,6276.2,2678.0,30,0.25,603.0,856.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2022-01-01,50259.9,55526.6,15416.6,30,0.375,700.0,525.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2025-06-01,4141.8,4341.3,3220.3,30,0.5,519.0,347.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2020-11-01,12175.2,9395.7,4586.6,28,0.75,260.0,661.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2019-08-01,24153.1,36318.7,4525.0,30,0.25,256.0,1107.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2023-12-01,2583.6,3748.0,2214.6,30,0.25,266.0,497.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2024-01-01,12639.7,13821.4,6359.4,30,0.5,577.0,437.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2023-04-01,0.0,0.0,0.0,0,0.625,,
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2021-03-01,47957.3,58774.9,5322.4,30,0.25,799.0,349.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2024-04-01,4541.8,2856.4,3718.7,28,0.625,395.0,918.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2022-12-01,5305.6,3590.5,1892.3,30,0.25,694.0,1024.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2024-07-01,3290.6,4712.0,2220.3,28,0.375,225.0,452.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2020-10-01,12794.7,8256.0,3226.5,30,0.375,503.0,1168.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2022-05-01,8182.7,12823.9,3399.9,30,0.5,768.0,747.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2020-07-01,,33786.9,4616.3,30,0.625,278.0,578.0
BH-005,Bukit Harapan Well 5,Bukit Harapan,Vertical,Active,2023-09-01,-1.26745,115.9542,6414.0,6286.1,6167.3,feet,PT Muara Dua Energy,2025-05-01,11494.9,12896.4,3363.9,30,0.625,305.0,921.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2024-06-01,1195.5,1543.7,781.6,30,0.625,212.0,524.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2023-02-01,5187.5,7851.4,2222.1,15,0.25,579.0,479.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2023-08-01,7005.8,8367.5,2963.8,30,0.75,395.0,429.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2022-02-01,17297.9,33038.1,5568.0,30,0.375,296.0,322.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2023-05-01,11315.3,12205.4,2942.6,30,0.25,495.0,579.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-04-01,11166.5,21223.4,4590.0,30,0.25,533.0,851.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2018-08-01,38625.9,51898.7,2964.3,25,0.5,374.0,445.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2022-04-01,15661.4,20125.6,5296.4,20,0.375,766.0,389.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2022-06-01,11406.5,15316.1,3420.7,30,0.625,661.0,1097.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2025-07-01,3440.4,2056.3,3222.3,28,0.75,679.0,601.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2019-09-01,27176.4,16768.4,3127.4,28,0.375,386.0,1041.0
SB-013,Sungai Biru Well 13,Sungai Biru,Vertical,Active,2023-06-01,-1.79496,116.45233,3211.0,3123.7,3085.1,meters,PT Muara Dua Energy,2024-03-01,20722.0,41344.7,7419.8,28,0.25,278.0,483.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2023-11-01,13033.2,12703.3,2898.5,30,0.5,666.0,906.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2024-07-01,8532.3,7642.2,5002.3,30,0.75,401.0,1178.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2025-09-01,0.0,0.0,0.0,0,0.375,,
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2021-09-01,18256.7,35526.8,8043.1,30,0.625,662.0,489.0
BH-005,Bukit Harapan Well 5,Bukit Harapan,Vertical,Active,2023-09-01,-1.26745,115.9542,6414.0,6286.1,6167.3,feet,PT Muara Dua Energy,2025-06-01,11306.3,11860.9,3316.1,30,0.5,409.0,898.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2023-11-01,4136.5,6889.8,3039.2,28,0.75,493.0,616.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2023-12-01,7566.6,4780.9,3103.8,30,0.5,783.0,459.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2025-06-01,2269.2,3918.8,2113.7,30,0.375,222.0,727.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-11-01,8257.5,13573.2,3517.8,25,0.625,391.0,1060.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2023-02-01,40447.3,42207.6,14647.2,30,0.25,257.0,790.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2023-02-01,12576.0,16883.9,3813.0,30,0.375,616.0,1189.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2025-07-01,13797.7,15084.8,7411.3,30,0.5,721.0,814.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2023-10-01,3715.1,2361.4,1801.2,30,0.5,483.0,1092.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2024-09-01,4209.8,2611.6,1074.0,30,0.25,773.0,1076.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2020-06-01,17025.1,31337.1,3793.1,30,0.75,529.0,470.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-06-01,11844.3,16263.4,4103.3,20,0.25,495.0,726.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2024-05-01,3756.7,5615.1,2320.4,25,0.5,274.0,485.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2020-01-01,38181.0,45040.9,4191.8,30,0.625,477.0,593.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2018-07-01,34472.4,60978.6,2430.5,30,0.625,560.0,762.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2025-04-01,2307.5,3562.0,2165.0,30,0.25,683.0,467.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2022-11-01,5313.6,8943.2,3188.8,30,0.75,271.0,406.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2018-09-01,35866.9,60564.9,2053.2,30,0.5,530.0,667.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2025-05-01,4476.0,5765.4,3408.0,30,0.375,696.0,396.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2024-05-01,5691.1,5975.1,2839.2,30,0.375,254.0,832.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2022-10-01,10733.8,18319.9,4172.8,30,0.625,701.0,1142.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2025-02-01,9433.6,8638.5,2922.9,30,0.625,261.0,861.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2025-02-01,1627.6,1247.1,1375.0,20,0.5,246.0,547.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2022-01-01,9978.1,13699.4,4067.5,30,0.5,359.0,841.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2022-07-01,37932.0,34443.9,12999.8,30,0.625,639.0,518.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2022-03-01,17907.8,29616.5,8206.6,30,0.5,747.0,1151.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2019-11-01,19756.5,14788.2,3200.4,30,0.25,421.0,409.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2023-09-01,7951.5,10916.2,3077.7,25,0.625,359.0,775.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2023-05-01,4030.5,2656.7,2458.9,30,0.25,778.0,380.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2022-11-01,4644.4,3515.9,2598.9,25,0.75,470.0,827.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2021-12-01,4338.6,5438.4,2109.7,30,0.625,397.0,1117.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2025-08-01,3044.5,1833.9,3537.6,30,0.75,243.0,529.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2023-06-01,4400.4,8897.1,3421.0,30,0.625,770.0,953.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2024-09-01,1016.9,1062.7,904.6,30,0.25,482.0,1132.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2025-03-01,7215.8,9205.4,5585.1,30,0.375,430.0,1053.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2024-05-01,20859.3,23929.2,10230.4,30,0.5,591.0,1042.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2021-09-01,11723.4,18464.8,3302.9,30,0.5,476.0,1190.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2018-06-01,29698.9,16139.6,4233.7,30,0.25,502.0,659.0
